frame,time,x,y,z,phi,theta,psi,thrust_ratio,thrust,vectoring_angle,torque
48,4.699999999999999,-5.719168014324888,0.0,1997.2622387910594,0.0,-0.2447318491569424,0.0,1.0,58860.0,0.1637302279734464,239854.01805319992
49,4.799999999999999,-6.486644086286433,0.0,1999.285247166578,0.0,-0.2859039020944222,0.0,1.0,58860.0,0.18057385232982556,264272.75480849086
50,4.899999999999999,-7.206581649119187,0.0,2001.4005092395912,0.0,-0.32323829074305077,0.0,1.0,58860.0,0.19494253180666288,285044.4939732583
51,4.999999999999998,-7.871185950803296,0.0,2003.6059069899097,0.0,-0.35634431531474353,0.0,1.0,58860.0,0.20668849047858198,301981.23601056
52,5.099999999999998,-8.473469518719376,0.0,2005.899243892405,0.0,-0.38488962798286414,0.0,1.0,58860.0,0.215718385927181,314973.42617229995
53,5.1999999999999975,-9.00730861003782,0.0,2008.2783551912235,0.0,-0.4086032408748158,0.0,1.0,58860.0,0.22199174990677698,323984.4702969688
54,5.299999999999997,-9.467483068985747,0.0,2010.7412124741543,0.0,-0.42727727894801065,0.0,1.0,58860.0,0.2255165993034848,329041.98299962655
55,5.399999999999997,-9.849701785577466,0.0,2013.286017923512,0.0,-0.440767565496454,0.0,1.0,58860.0,0.2263428783806378,330226.95282656804
56,5.4999999999999964,-10.150616320863604,0.0,2015.9112844831434,0.0,-0.44899318031690333,0.0,1.0,58860.0,0.2245546013139085,327662.09521447774
57,5.599999999999996,-10.367825305436385,0.0,2018.6158991218847,0.0,-0.45193516389212757,0.0,1.0,58860.0,0.22026163807494134,321500.60030296363
58,5.699999999999996,-10.49987196797994,0.0,2021.3991673147816,0.0,-0.44963455394392016,0.0,1.0,58860.0,0.21359202629580568,311916.2980045155
59,5.799999999999995,-10.54623667174228,0.0,2024.2608377511185,0.0,-0.44218993439086535,0.0,1.0,58860.0,0.20468552209914387,299095.9963820926
60,5.899999999999995,-10.50732570593124,0.0,2027.2011070843928,0.0,-0.4297546540697383,0.0,1.0,58860.0,0.19368886499446591,283234.4418986706
61,5.999999999999995,-10.384456877537579,0.0,2030.2206052571448,0.0,-0.4125338378064977,0.0,1.0,58860.0,0.18075297028926904,264532.0371724302
62,6.099999999999994,-10.179841754936033,0.0,2033.3203625714716,0.0,-0.3907812704728784,0.0,1.0,58860.0,0.16603201504063347,243195.16098523908
63,6.199999999999994,-9.896563797221479,0.0,2036.5017602495789,0.0,-0.36479619054450024,0.0,1.0,58860.0,0.1496841765857537,219438.6852852626
64,6.299999999999994,-9.538551120307355,0.0,2039.7664667525712,0.0,-0.3349199880403582,0.0,1.0,58860.0,0.13187362985881018,193490.0865281761
65,6.399999999999993,-9.110542346465795,0.0,2043.116362607177,0.0,-0.301532766571652,0.0,1.0,58860.0,0.11277331462191575,165594.4109732678
66,6.499999999999993,-8.618043887381697,0.0,2046.5534569250722,0.0,-0.265049703718495,0.0,1.0,58860.0,0.09256794338878266,136019.2801105641
67,6.5999999999999925,-8.067277134775441,0.0,2050.0797991705513,0.0,-0.2259171302897657,0.0,1.0,58860.0,0.0714567287831012,105059.11668508723
68,6.699999999999992,-7.465114372365536,0.0,2053.6973900103644,0.0,-0.18460824837926737,0.0,1.0,58860.0,0.049655357775803266,73037.83598542395
69,6.799999999999992,-6.819002754749307,0.0,2057.4080952275817,0.0,-0.14161842060180763,0.0,1.0,58860.0,0.02739682215005698,40309.380743639376
70,6.8999999999999915,-6.13687638014207,0.0,2061.213566660811,0.0,-0.09745998744858111,0.0,1.0,58860.0,0.00493082253935129,7255.675965350535
71,6.999999999999991,-5.427057255067733,0.0,2065.1151739083784,0.0,-0.05265660420345637,0.0,1.0,58860.0,-0.017478409329148167,-25718.16982000991
72,7.099999999999991,-4.6981467370855,0.0,2069.113950095403,0.0,-0.007737130142886024,0.0,1.0,58860.0,-0.03955588587379037,-58191.30827867782
73,7.19999999999999,-3.9589097669592475,0.0,2073.210554341639,0.0,0.03677085320056416,0.0,1.0,58860.0,-0.06102110755366448,-89736.84524214962
74,7.29999999999999,-3.2181547870445493,0.0,2077.405252715326,0.0,0.08034777561155551,0.0,1.0,58860.0,-0.08159450607884772,-119933.13318393118
75,7.39999999999999,-2.4846126228685756,0.0,2081.697918463374,0.0,0.12248890849867247,0.0,1.0,58860.0,-0.1010046916550137,-148375.81611452188
76,7.499999999999989,-1.76681773604377,0.0,2086.0880512415074,0.0,0.16271111125484652,0.0,1.0,58860.0,-0.11899600993068903,-174689.67741816118
77,7.599999999999989,-1.0729951231726662,0.0,2090.5748140124033,0.0,0.20055930095318822,0.0,1.0,58860.0,-0.13533585535279372,-198539.34595627603
78,7.699999999999989,-0.4109557528845269,0.0,2095.1570853200196,0.0,0.23561245581283935,0.0,1.0,58860.0,-0.1498211808806146,-219638.03077882208
79,7.799999999999988,0.2119971533478895,0.0,2099.833523859185,0.0,0.26748898113719005,0.0,1.0,58860.0,-0.16228369751774338,-237753.66550611233
80,7.899999999999988,0.7891494133496689,0.0,2104.6026416970303,0.0,0.2958512979690796,0.0,1.0,58860.0,-0.1725933715548432,-252712.1208697225
81,7.999999999999988,1.3144439431603727,0.0,2109.462882196889,0.0,0.32040955615287137,0.0,1.0,58860.0,-0.18065999350452663,-264397.44960252644
82,8.099999999999987,1.7825355255119666,0.0,2114.4126986483293,0.0,0.34092442040274756,0.0,1.0,58860.0,-0.18643279084019287,-272749.4208781574
83,8.199999999999987,2.188832878115563,0.0,2119.4506297962084,0.0,0.3572089254589833,0.0,1.0,58860.0,-0.18989825938565177,-277758.8453754451
84,8.299999999999986,2.529529102598999,0.0,2124.5753688454583,0.0,0.3691294397811686,0.0,1.0,58860.0,-0.19107656550839366,-279461.3604760302
85,8.399999999999986,2.8016218964191357,0.0,2129.7858230445227,0.0,0.3766058125773467,0.0,1.0,58860.0,-0.19001699705182115,-277930.4249845444
86,8.499999999999986,3.0029250145134805,0.0,2135.081161564802,0.0,0.3796108036059084,0.0,1.0,58860.0,-0.18679299878927227,-273270.26436531346
87,8.599999999999985,3.132072389051566,0.0,2140.460850047186,0.0,0.3781689078347173,0.0,1.0,58860.0,-0.1814973144474055,-265609.42222079483
88,8.699999999999985,3.1885160861411306,0.0,2145.92467084088,0.0,0.3723546878336812,0.0,1.0,58860.0,-0.17423768073673473,-255095.43038488604
89,8.799999999999985,3.1725189412679424,0.0,2151.472728587537,0.0,0.3622907170771124,0.0,1.0,58860.0,-0.165133397025284,-241890.93063256086
90,8.899999999999984,3.08514232005125,0.0,2157.10544138982,0.0,0.3481452194343854,0.0,1.0,58860.0,-0.1543129490683999,-226171.38741082227
91,8.999999999999984,2.928229047730526,0.0,2162.8235183416073,0.0,0.3301294669015375,0.0,1.0,58860.0,-0.1419127177111472,-208124.34229289624
92,9.099999999999984,2.704381186309143,0.0,2168.6279246857966,0.0,0.3084949721701164,0.0,1.0,58860.0,-0.12807667089772162,-187949.9923474711
93,9.199999999999983,2.416932052443846,0.0,2174.519836305082,0.0,0.28353048796200897,0.0,1.0,58860.0,-0.1129568313518017,-165862.73767937356
94,9.299999999999983,2.0699116929971897,0.0,2180.5005856388148,0.0,0.255558803876342,0.0,1.0,58860.0,-0.09671423916050874,-142093.2460149859
95,9.399999999999983,1.6680049890478656,0.0,2186.571601448299,0.0,0.22493331598780503,0.0,1.0,58860.0,-0.0795200899390084,-116890.5296016278
96,9.499999999999982,1.2165016516460785,0.0,2192.734345111246,0.0,0.19203433616302829,0.0,1.0,58860.0,-0.061556723828919226,-90523.52475132675
97,9.599999999999982,0.7212375997156911,0.0,2198.990246296565,0.0,0.1572651078646255,0.0,1.0,58860.0,-0.043018164868240207,-63281.70759632863
98,9.699999999999982,0.18852755555192147,0.0,2205.3406409336567,0.0,0.12104750317020149,0.0,1.0,58860.0,-0.024109959734867587,-35474.368699867904
99,9.799999999999981,-0.3749108723317994,0.0,2211.7867143271537,0.0,0.08381739115423623,0.0,1.0,58860.0,-0.005048134386082406,-7428.298198987879
100,9.89999999999998,-0.9620408645142493,0.0,2218.3294520648747,0.0,0.046019689239073076,0.0,1.0,58860.0,0.013942828819624694,20516.20785940181
101,9.99999999999998,-1.5655965803090823,0.0,2224.969601018652,0.0,0.00810313455272612,0.0,1.0,58860.0,0.03263299822686362,48010.93459071689
102,10.09999999999998,-2.178178172494041,0.0,2231.7076422517557,0.0,-0.029485160807870406,0.0,1.0,58860.0,0.05079089397514884,74706.67049601795
103,10.19999999999998,-2.7923495822799986,0.0,2238.543777043571,0.0,-0.06630528121501546,0.0,1.0,58860.0,0.06818810264611264,100261.05495319786
104,10.29999999999998,-3.400736841699471,0.0,2245.477926555906,0.0,-0.10193009489422422,0.0,1.0,58860.0,0.08460434714611387,124346.82924925716
105,10.399999999999979,-3.9961245350268277,0.0,2252.509744940336,0.0,-0.13595073169418181,0.0,1.0,58860.0,0.09983269570729496,146659.9121901389
106,10.499999999999979,-4.57154815595351,0.0,2259.6386449730153,0.0,-0.1679818192261513,0.0,1.0,58860.0,0.11368456348289832,166926.72708811663
107,10.599999999999978,-5.120380333471412,0.0,2266.863834653406,0.0,-0.19766634816307854,0.0,1.0,58860.0,0.12599416287316104,184910.2758275942
108,10.699999999999978,-5.636409260547283,0.0,2274.1843626618506,0.0,-0.22468004946659592,0.0,1.0,58860.0,0.1366220971089834,200414.5791948285
109,10.799999999999978,-6.113908106376169,0.0,2281.599170172424,0.0,-0.2487351863568718,0.0,1.0,58860.0,0.14545786408255368,213287.26464197325
110,10.899999999999977,-6.547694678206775,0.0,2289.107146282359,0.0,-0.26958368998003046,0.0,1.0,58860.0,0.15242113722589948,223420.26209111328
111,10.999999999999977,-6.9331810738482,0.0,2296.707184252245,0.0,-0.2870195973689175,0.0,1.0,58860.0,0.15746180589081166,230748.74268123554
112,11.099999999999977,-7.266413486975793,0.0,2304.3982358422422,0.0,-0.30088078056434675,0.0,1.0,58860.0,0.16055887436999733,235248.58394086736
113,11.199999999999976,-7.544102659781404,0.0,2312.179361257344,0.0,-0.3110499838768762,0.0,1.0,58860.0,0.1617184208247939,236932.75209603252
114,11.299999999999976,-7.763645699667997,0.0,2320.04977255032,0.0,-0.3174552098463518,0.0,1.0,58860.0,0.1609708914952018,235847.04919625339
115,11.399999999999975,-7.92314008088695,0.0,2328.0088687425578,0.0,-0.32006951178229087,0.0,1.0,58860.0,0.15836804289158193,232065.6777339661
116,11.499999999999975,-8.02139064393309,0.0,2336.0562613798675,0.0,-0.3189102609310899,0.0,1.0,58860.0,0.15397984255759678,225687.0331077704
117,11.599999999999975,-8.057910302061895,0.0,2344.19178971563,0.0,-0.3140379592361454,0.0,1.0,58860.0,0.1478916009357715,216830.054057262
118,11.699999999999974,-8.032914990595884,0.0,2352.4155251862953,0.0,-0.30555466501147666,0.0,1.0,58860.0,0.14020154118474076,205631.35525906124
119,11.799999999999974,-7.947313180673136,0.0,2360.72776529877,0.0,-0.2936020899218917,0.0,1.0,58860.0,0.131018931576768,192243.2476584158
120,11.899999999999974,-7.802690056185576,0.0,2369.1290174750648,0.0,-0.27835941314816176,0.0,1.0,58860.0,0.12046281797874438,176832.6332082362
121,11.999999999999973,-7.601286250836541,0.0,2377.619973789442,0.0,-0.2600408444118972,0.0,1.0,58860.0,0.10866131225942344,159580.6522666578
122,12.099999999999973,-7.345970887611521,0.0,2386.2014778812445,0.0,-0.2388929535443008,0.0,1.0,58860.0,0.0957513242558898,140682.87263834575
123,12.199999999999973,-7.040208575813466,0.0,2394.8744856264393,0.0,-0.2151917722404379,0.0,1.0,58860.0,0.08187857536368601,120349.74558564383
124,12.299999999999972,-6.68802001429617,0.0,2403.640021395117,0.0,-0.18923966497436145,0.0,1.0,58860.0,0.0671977034152365,98807.02034967218
125,12.399999999999972,-6.293935928682221,0.0,2412.499131901464,0.0,-0.1613619617789147,0.0,1.0,58860.0,0.05187226158520342,76295.80692332386
126,12.499999999999972,-5.862944231735072,0.0,2421.4528397565878,0.0,-0.13190334625787323,0.0,1.0,58860.0,0.03607442722582717,53072.00691237932
127,12.599999999999971,-5.400430527907561,0.0,2430.5020988525603,0.0,-0.10122399782605856,0.0,1.0,58860.0,0.01998426720245442,29404.891854018217
128,12.69999999999997,-4.912112366153626,0.0,2439.6477536295934,0.0,-0.06969549728364582,0.0,1.0,58860.0,0.003788451043393627,5574.692375331535
129,12.79999999999997,-4.403967954153927,0.0,2448.890504102791,0.0,-0.037696518471568796,0.0,1.0,58860.0,-0.012321641985914475,-18130.83739487852
130,12.89999999999997,-3.8821603532631817,0.0,2458.2308782517903,0.0,-0.005608344581486464,0.0,1.0,58860.0,-0.02815241540723186,-41420.80736367304
131,12.99999999999997,-3.3529584469905798,0.0,2467.6692130144984,0.0,0.02618973591027781,0.0,1.0,58860.0,-0.04351108007475479,-64006.353579856215
132,13.09999999999997,-2.8226561892794337,0.0,2477.2056446916235,0.0,0.05732508348422331,0.0,1.0,58860.0,-0.05820908640861381,-85606.30825647354
133,13.199999999999969,-2.297491770364334,0.0,2486.8401090855823,0.0,0.08743632940089112,0.0,1.0,58860.0,-0.07206579269209519,-105953.04753587715
134,13.299999999999969,-1.7835683738249002,0.0,2496.5723511950064,0.0,0.11617787438545535,0.0,1.0,58860.0,-0.08491216479552709,-124798.1568914094
135,13.399999999999968,-1.2867781348094867,0.0,2506.4019437966613,0.0,0.14322417060944553,0.0,1.0,58860.0,-0.09659428797098524,-141917.5616718568
136,13.499999999999968,-0.812730752882473,0.0,2516.3283138019615,0.0,0.16827369632317318,0.0,1.0,58860.0,-0.10697647752530996,-157115.81473528623
137,13.599999999999968,-0.36668797974693895,0.0,2526.3507749035725,0.0,0.19105254105015113,0.0,1.0,58860.0,-0.11594380274892879,-170229.30894740895
138,13.699999999999967,0.04649508412701048,0.0,2536.4685647504807,0.0,0.21131753274136447,0.0,1.0,58860.0,-0.12340388543712785,-181128.28010143441
139,13.799999999999967,0.4224212610944222,0.0,2546.6808847206253,0.0,0.22885885548941928,0.0,1.0,58860.0,-0.12928789600500337,-189717.57352119754
140,13.899999999999967,0.7571948203670409,0.0,2556.986940302836,0.0,0.24350212575585115,0.0,1.0,58860.0,-0.13355073959375938,-195936.25241190492
141,13.999999999999966,1.0474572152530812,0.0,2567.385980149823,0.0,0.25510991484594386,0.0,1.0,58860.0,-0.1361704933326011,-199756.2161534179
142,14.099999999999966,1.290415219291954,0.0,2577.877332009578,0.0,0.2635827238974461,0.0,1.0,58860.0,-0.1371472155981813,-201180.06303054854
143,14.199999999999966,1.48386180651348,0.0,2588.460433967054,0.0,0.2688594334904936,0.0,1.0,58860.0,-0.13650129154893947,-200238.46882076346
144,14.299999999999965,1.626190209701623,0.0,2599.134859712005,0.0,0.2709172620750524,0.0,1.0,58860.0,-0.1342715017346466,-196987.35862863387
145,14.399999999999965,1.716401610835431,0.0,2609.90033687275,0.0,0.26977127515847893,0.0,1.0,58860.0,-0.13051300067532792,-191505.1264632735
146,14.499999999999964,1.7541068793482042,0.0,2620.756757801012,0.0,0.26547349050384733,0.0,1.0,58860.0,-0.12529537163311646,-183890.11032443578
147,14.599999999999964,1.7395226913545396,0.0,2631.704182543985,0.0,0.2581116238258033,0.0,1.0,58860.0,-0.11870088664767947,-174258.4669497501
148,14.699999999999964,1.6734622547427636,0.0,2642.7428340833403,0.0,0.24780751538256837,0.0,1.0,58860.0,-0.11082305321549762,-162742.51773047066
149,14.799999999999963,1.5573207504813922,0.0,2653.8730862464768,0.0,0.23471527146813742,0.0,1.0,58860.0,-0.1017654772929621,-149489.56346678684
150,14.899999999999963,1.3930554984263568,0.0,2665.095444994405,0.0,0.21901914727001892,0.0,1.0,58860.0,-0.0916410227401945,-134661.09774901753
151,14.999999999999963,1.1831607827511696,0.0,2676.4105240558483,0.0,0.20093119005643184,0.0,1.0,58860.0,-0.08057120497150164,-118432.29280579204
152,15.099999999999962,0.9306372405248509,0.0,2687.8190161015686,0.0,0.18068865527886047,0.0,1.0,58860.0,-0.06868572506963232,-100991.59222063699
153,15.199999999999962,0.6389557348589918,0.0,2699.3216608297134,0.0,0.15855120381639642,0.0,1.0,58860.0,-0.056122032050103396,-82540.22498443547
154,15.299999999999962,0.3120157040068401,0.0,2710.9192114551815,0.0,0.1347978868784022,0.0,1.0,58860.0,-0.04302479599826327,-63291.4562755343
155,15.399999999999961,-0.04590190315768439,0.0,2722.612401157157,0.0,0.109723926340657,0.0,1.0,58860.0,-0.02954518290241625,-43469.41179266459
156,15.499999999999961,-0.4301868350123304,0.0,2734.401911033468,0.0,0.08363730250250326,0.0,1.0,58860.0,-0.01583984165934692,-23307.352335147636
157,15.59999999999996,-0.8359564303910492,0.0,2746.2883410349796,0.0,0.05685516807566689,0.0,1.0,58860.0,-0.0020695426803225537,-3045.329880232067
158,15.69999999999996,-1.2581165397646843,0.0,2758.2721852074633,0.0,0.029700116011468148,0.0,1.0,58860.0,0.011602557026576015,17072.7796042331
159,15.79999999999996,-1.6914256243195585,0.0,2770.353812356115,0.0,0.002496338669185697,0.0,1.0,58860.0,0.025013008666560164,36802.80435658711
160,15.89999999999996,-2.13056101498664,0.0,2782.5334529774227,0.0,-0.02443427419942902,0.0,1.0,58860.0,0.038000474086746734,55904.24072860933
161,15.99999999999996,-2.5701861867919202,0.0,2794.8111929874,0.0,-0.05077604219833834,0.0,1.0,58860.0,0.050408348500553264,74144.47530242824
162,16.09999999999996,-3.0050178310154605,0.0,2807.18697443128,0.0,-0.07622334234558992,0.0,1.0,58860.0,0.062087488058985875,91303.05226426327
163,16.19999999999996,-3.4298914960015088,0.0,2819.6606030074418,0.0,-0.10048433088800264,0.0,1.0,58860.0,0.07289890852359066,107175.75852754549
164,16.29999999999996,-3.8398246184520315,0.0,2832.2317618987104,0.0,-0.12328447059418715,0.0,1.0,58860.0,0.0827163149973537,121578.30720347374
165,16.399999999999963,-4.230075875870071,0.0,2844.9000310975675,0.0,-0.14436979816393092,0.0,1.0,58860.0,0.0914283294685421,134349.42984403158
166,16.499999999999964,-4.596199947135902,0.0,2857.664911156133,0.0,-0.1635098728184191,0.0,1.0,58860.0,0.09894030257130905,145353.23586456428
167,16.599999999999966,-4.934096957365645,0.0,2870.5258501007306,0.0,-0.1805003565954028,0.0,1.0,58860.0,0.10517562672821584,154480.75796939043
168,16.699999999999967,-5.240056088110529,0.0,2883.4822721330556,0.0,-0.19516518859855347,0.0,1.0,58860.0,0.110076506549831,161650.66817831268
169,16.79999999999997,-5.510793037050341,0.0,2896.5336066984164,0.0,-0.2073583284741939,0.0,1.0,58860.0,0.11360418474886512,166809.2127376522
170,16.89999999999997,-5.743481196591412,0.0,2909.6793165339427,0.0,-0.2169650576589813,0.0,1.0,58860.0,0.11573866303663857,169929.46897664352
171,16.99999999999997,-5.935776575366665,0.0,2922.918923409191,0.0,-0.22390283943996628,0.0,1.0,58860.0,0.11647799278743827,171010.06768687358
172,17.099999999999973,-6.085836602077071,0.0,2936.252030428061,0.0,-0.22812174971732496,0.0,1.0,58860.0,0.11583723578830507,170073.54753607407
173,17.199999999999974,-6.192333023849752,0.0,2949.678339962139,0.0,-0.22960449891169366,0.0,1.0,58860.0,0.11384720864019447,167164.51230594018
174,17.299999999999976,-6.254459142629635,0.0,2963.1976665185157,0.0,-0.22836607134548517,0.0,1.0,58860.0,0.11055312455310834,162347.74843986525
175,17.399999999999977,-6.2719316286847615,0.0,2976.8099440970946,0.0,-0.22445301158238165,0.0,1.0,58860.0,0.10601323431180892,155706.4323540523
176,17.49999999999998,-6.244987119049797,0.0,2990.5152278516434,0.0,-0.21794238784424028,0.0,1.0,58860.0,0.10029754645112546,147340.51831489004
