frame,time,x,y,z,phi,theta,psi,thrust_ratio,thrust,vectoring_angle,torque
14,1.3,80.7758990821187,0.0,1982.6747100615844,0.0,0.06241409378716688,0.0,0.5529977780963303,32549.44921875,-0.015004992453236183,-12209.647818448895
15,1.4000000000000001,80.53212850837154,0.0,1981.4281940697178,0.0,0.05514864142673504,0.0,0.5509349847625722,32428.033203125,-0.010672440522595144,-8651.992143371026
16,1.5000000000000002,80.28159051580276,0.0,1980.1918649821723,0.0,0.04768783470120802,0.0,0.5488700013803941,32306.48828125,-0.0063819298973483395,-5154.408596835099
17,1.6000000000000003,80.02509433789864,0.0,1978.9653650040716,0.0,0.04008859610138707,0.0,0.5468034584182807,32184.8515625,-0.002160780939634493,-1738.6089921095408
18,1.7000000000000004,79.76346468463244,0.0,1977.7483308948777,0.0,0.03240688696401675,0.0,0.5447359863447163,32063.16015625,0.0019641805279259294,1574.4448586970684
19,1.8000000000000005,79.49753536486178,0.0,1976.5403934288845,0.0,0.024697360082772683,0.0,0.5426703724940537,31941.578125,0.005967200025128683,4765.016366268508
20,1.9000000000000006,79.22814309394461,0.0,1975.3411770467676,0.0,0.017013024319267767,0.0,0.540607877803262,31820.1796875,0.009823919632988926,7814.846496495883
21,2.0000000000000004,78.95612151481988,0.0,1974.1503001215979,0.0,0.009404928817623146,0.0,0.5385532141946993,31699.2421875,0.013511608546937814,10707.367988983053
22,2.1000000000000005,78.68229549777553,0.0,1972.9673751122098,0.0,0.0019218708599224605,0.0,0.5365087376295447,31578.904296875,0.017009379204711714,13427.791443692578
23,2.2000000000000006,78.40747573166013,0.0,1971.7920095703425,0.0,-0.005389869209954497,0.0,0.5344789609348454,31459.431640625,0.02029828610263389,15963.21735374647
24,2.3000000000000007,78.1324536637494,0.0,1970.6238068483992,0.0,-0.012486764616732373,0.0,0.5326590638803942,31352.3125,0.02335308652864898,18302.66795050277
25,2.400000000000001,77.85799680050862,0.0,1969.4623673753981,0.0,-0.019328248545850305,0.0,0.5312127691768603,31267.18359375,0.02614930709694228,20438.050250747125
26,2.500000000000001,77.5848448665112,0.0,1968.3073274634523,0.0,-0.025876889787760194,0.0,0.5298317445527523,31185.896484375,0.02869055536920661,22365.44860529859
27,2.600000000000001,77.31370727340777,0.0,1967.1583920293722,0.0,-0.03209852222565813,0.0,0.5285136340468909,31108.3125,0.03096845747534797,24080.56183043419
28,2.700000000000001,77.04525936012746,0.0,1966.015274781357,0.0,-0.03796230748587129,0.0,0.5272567121665818,31034.330078125,0.032976373841072486,25580.354987046045
29,2.800000000000001,76.78013931152084,0.0,1964.8776984939866,0.0,-0.0434408037567975,0.0,0.5260582579425757,30963.7890625,0.03470966700339508,26863.175478871442
30,2.9000000000000012,76.51894543566713,0.0,1963.7453954413036,0.0,-0.04851001434793097,0.0,0.5249158490485899,30896.546875,0.03616565105358701,27928.754141133748
31,3.0000000000000013,76.26223378937863,0.0,1962.6181076476885,0.0,-0.053149414131402506,0.0,0.5238276272617227,30832.494140625,0.03734355374796338,28778.18273872579
32,3.1000000000000014,76.01051615698947,0.0,1961.4955871900543,0.0,-0.057341953848615894,0.0,0.5227904070569996,30771.443359375,0.03824460679191865,29413.872202274917
33,3.2000000000000015,75.76425838319594,0.0,1960.3775965845805,0.0,-0.06107404264200967,0.0,0.5218029274974516,30713.3203125,0.0388716924703816,29839.45261240943
34,3.3000000000000016,75.52387903564085,0.0,1959.2639088705516,0.0,-0.06433550948016704,0.0,0.5208613062245158,30657.896484375,0.039229646791355946,30059.749725253845
35,3.4000000000000017,75.28974842383839,0.0,1958.1543080137856,0.0,-0.06711954507652587,0.0,0.5199636850152906,30605.0625,0.03932471207012674,30080.627422811
36,3.5000000000000018,75.0621879154731,0.0,1957.048588726897,0.0,-0.06942262467728064,0.0,0.5191074424481821,30554.6640625,0.03916472053521148,29908.97450149024
37,3.600000000000002,74.84146959326708,0.0,1955.9465566065537,0.0,-0.07124441423927043,0.0,0.5182903552922188,30506.5703125,0.03875884912853499,29552.58838590438
38,3.700000000000002,74.62781620954027,0.0,1954.8480280345932,0.0,-0.07258766020923638,0.0,0.5175092380224261,30460.59375,0.03811761835301125,29020.103519213848
