frame,time,x,y,z,phi,theta,psi,thrust_ratio,thrust,vectoring_angle,torque
86,8.499999999999986,-81.6389388914294,0.0,1913.5414517564823,0.0,-0.06645242916725984,0.0,0.49492821649800883,29131.4748230728,0.03711243121653846,27022.2922794823
87,8.599999999999985,-81.52206061417563,0.0,1912.522398023576,0.0,-0.06691758037493412,0.0,0.4949869056840568,29134.92926856358,0.03604779399963465,26250.562162821996
88,8.699999999999985,-81.39873422753882,0.0,1911.5021348816047,0.0,-0.06695037490613667,0.0,0.49504413914410217,29138.298030021855,0.03479998893350419,25345.19483090186
89,8.799999999999985,-81.26891389347398,0.0,1910.4806708097867,0.0,-0.06656316044273408,0.0,0.49509855102830275,29141.5007135259,0.033381761656532956,24315.349255279114
90,8.899999999999984,-81.13259568298704,0.0,1909.458016799152,0.0,-0.06577042286203706,0.0,0.4951489521470766,29144.467323376928,0.03180645792059805,23170.649609762826
91,8.999999999999984,-80.98981641146372,0.0,1908.4341860104773,0.0,-0.06458863969325558,0.0,0.4951943467220303,29147.139248058702,0.03008793328546133,21921.12170711567
92,9.099999999999984,-80.84065226569147,0.0,1907.4091934025525,0.0,-0.06303612613071789,0.0,0.4952339437050102,29149.4699264769,0.02824046387273974,20577.12842975283
93,9.199999999999983,-80.68521723515927,0.0,1906.3830553410648,0.0,-0.06113287462086635,0.0,0.4952671626913303,29151.425196011704,0.026278658130615775,19149.30425869004
94,9.299999999999983,-80.5236613612134,0.0,1905.3557891982975,0.0,-0.05890038905613876,0.0,0.4952936345777714,29152.983331247626,0.024217369555919268,17648.489072831813
95,9.399999999999983,-80.35616881858977,0.0,1904.327412953504,0.0,-0.05636151462327213,0.0,0.49531319723135797,29154.13478903773,0.02207161034414529,16085.661462671822
96,9.499999999999982,-80.18295584471076,0.0,1903.29794480328,0.0,-0.05354026436524019,0.0,0.495325886538851,29154.881681676772,0.019856465985575698,14471.871873784927
97,9.599999999999982,-80.00426853290763,0.0,1902.2674027905127,0.0,-0.0504616435238055,0.0,0.4953319232973229,29155.237005280425,0.017587010891311646,12818.17596164305
98,9.699999999999982,-79.82038050638651,0.0,1901.2358044595967,0.0,-0.04715147273239025,0.0,0.49533169648134323,29155.223654891863,0.015278225210538647,11135.568596310506
99,9.799999999999981,-79.63159049028086,0.0,1900.2031665445545,0.0,-0.04363621112558872,0.0,0.4953257434810108,29154.873261292298,0.012944913083399453,9434.919000191265
100,9.89999999999998,-79.43821979951117,0.0,1899.169504695571,0.0,-0.039942780421246216,0.0,0.4953147279464162,29154.224886926055,0.01060162265628238,7726.907531765232
101,9.99999999999998,-79.24060976039443,0.0,1898.1348332482294,0.0,-0.03609839101290065,0.0,0.49529941589785637,29153.323619747825,0.008262568262403666,6021.964641601605
102,10.09999999999998,-79.0391190840045,0.0,1897.099165038484,0.0,-0.032130371084046844,0.0,0.49528065076739053,29152.219104168606,0.005941555235282177,4330.212523272901
103,10.19999999999998,-78.83412120918065,0.0,1896.0625112651526,0.0,-0.028065999720927413,0.0,0.49525932802677336,29150.96404765588,0.003651907871952414,2661.4099613882718
104,10.29999999999998,-78.62600163281606,0.0,1895.0248814004724,0.0,-0.023932344957435615,0.0,0.4952363700305773,29149.61273999978,0.001406401093532138,1024.9008429697715
105,10.399999999999979,-78.41515524464003,0.0,1893.9862831480891,0.0,-0.019756107634561603,0.0,0.49521270166289233,29148.219619877844,-0.0007828036388544342,-570.4332513557165
106,10.499999999999979,-78.20198368314722,0.0,1892.9467224467528,0.0,-0.015563471898200076,0.0,0.4951892273232088,29146.83792024407,-0.002904217605464211,-2116.216020923108
107,10.599999999999978,-77.98689272863726,0.0,1891.9062035169986,0.0,-0.011379963093860239,0.0,0.4951668097240586,29145.518420358087,-0.004947078790590606,-3604.6146974348817
108,10.699999999999978,-77.77028974852695,0.0,1890.8647289472237,0.0,-0.007230313745855173,0.0,0.4951462509019521,29144.3083280889,-0.0069014000608542524,-5028.373365167528
109,10.799999999999978,-77.55258120919939,0.0,1889.8222998148374,0.0,-0.003138338233009066,0.0,0.49512827576640045,29143.25031161033,-0.008758011160610191,-6380.841215053689
110,10.899999999999977,-77.33417026768143,0.0,1888.7789158375726,0.0,0.0008731833059943605,0.0,0.49511351843182444,29142.381694897187,-0.01050859420665381,-7655.9956750568235
111,10.999999999999977,-77.11545445540831,0.0,1887.7345755496192,0.0,0.0047826113855569275,0.0,0.4951025114959905,29141.733826654,-0.012145712455033408,-8848.460432061402
112,11.099999999999977,-76.89682346526172,0.0,1886.6892764969496,0.0,0.008569543534318585,0.0,0.4950956783486031,29141.331627598778,-0.01366283220940465,-9953.518427420408
113,11.199999999999976,-76.67865705197069,0.0,1885.643015446088,0.0,0.01221490031616726,0.0,0.49509332851661414,29141.19331648791,-0.015054337838981899,-10967.11996744026
114,11.299999999999976,-76.46132305485798,0.0,1884.595788600583,0.0,0.01570100080317721,0.0,0.49509565598045274,29141.33031100945,-0.016315539970921944,-11885.886140102928
115,11.399999999999975,-76.2451755508114,0.0,1883.547591819596,0.0,0.019011627370708113,0.0,0.4951027403291669,29141.747295774763,-0.017442677013383937,-12707.107769410593
116,11.499999999999975,-76.0305531442702,0.0,1882.4984208332876,0.0,0.02213207975999737,0.0,0.49511455056355613,29142.442446170913,-0.018432910248573655,-13428.740168662682
117,11.599999999999975,-75.81777739994918,0.0,1881.448271450076,0.0,0.02504921842497606,0.0,0.4951309513056457,29143.407793850307,-0.01928431280735621,-14049.39397394989
118,11.699999999999974,-75.6071514229838,0.0,1880.3971397513026,0.0,0.027751497247256146,0.0,0.4951517111309778,29144.62971716935,-0.01999585289684204,-14568.322349892054
119,11.799999999999974,-75.39895859017327,0.0,1879.345022269402,0.0,0.030228985765953034,0.0,0.4951765127074871,29146.08953796269,-0.020567371698702815,-14985.40486218204
120,11.899999999999974,-75.19346143502548,0.0,1878.2919161462792,0.0,0.03247338112705165,0.0,0.4952049644013124,29147.76420466125,-0.020999556388566622,-15301.128307133737
121,11.999999999999973,-74.99090068837171,0.0,1877.2378192692443,0.0,0.03447801001035535,0.0,0.4952366129957526,29149.627040929998,-0.02129390874604789,-15516.564778655009
122,12.099999999999973,-74.79149447541639,0.0,1876.1827303825357,0.0,0.036237820840744915,0.0,0.49527095716430747,29151.648538691137,-0.021452709831733054,-15633.347239432042
123,12.199999999999973,-74.59543766922025,0.0,1875.1266491731367,0.0,0.037749366634676,0.0,0.4953074613419994,29153.797174590083,-0.02147898120315566,-15653.642847148993
124,12.299999999999972,-74.4029013997797,0.0,1874.0695763302617,0.0,0.03901077887277617,0.0,0.495345569650296,29156.040229616425,-0.02137644312824692,-15580.124269747932
125,12.399999999999972,-74.21403271706127,0.0,1873.0115135785425,0.0,0.040021732825321954,0.0,0.4953847195492507,29158.344592668895,-0.021149470233898356,-15415.939207330988
126,12.499999999999972,-74.02895440557583,0.0,1871.952463685544,0.0,0.04078340478955177,0.0,0.4954243549150939,29160.677530302426,-0.02080304500122827,-15164.678323416856
127,12.599999999999971,-73.84776494733137,0.0,1870.8924304448096,0.0,0.04129842172646429,0.0,0.4954639382716099,29163.00740666696,-0.020342709489969007,-14830.341775724431
128,12.69999999999997,-73.67053862928653,0.0,1869.8314186361306,0.0,0.041570803810202145,0.0,0.4955029619381869,29165.30433968168,-0.019774515644027373,-14417.304527034983
129,12.79999999999997,-73.49732579073883,0.0,1868.769433965175,0.0,0.041605900425528405,0.0,0.49554095789546465,29167.54078172705,-0.01910497450047234,-13930.280610300542
130,12.89999999999997,-73.32815320542407,0.0,1867.7064829849685,0.0,0.04141032016842211,0.0,0.4955775062100559,29169.69201552389,-0.018341004596411126,-13374.286519052635
131,12.99999999999997,-73.16302459247802,0.0,1866.6425730020076,0.0,0.040991855421551,0.0,0.4956122419017329,29171.736558336,-0.017489879843585212,-12754.603894143484
132,13.09999999999997,-73.00192124982163,0.0,1865.5777119699874,0.0,0.04035940209037506,0.0,0.4956448601788935,29173.65647012967,-0.01655917711981565,-12076.74168051174
133,13.199999999999969,-72.84480280297961,0.0,1864.5119083742532,0.0,0.03952287509689281,0.0,0.49567512000996367,29175.43756378646,-0.015556723810106242,-11346.397932456748
134,13.299999999999969,-72.69160806183305,0.0,1863.4451711101285,0.0,0.03849312023652238,0.0,0.49570284603877884,29177.069517842523,-0.014490545518333911,-10569.421452122275
135,13.399999999999968,-72.54225597734471,0.0,1862.377509358244,0.0,0.037281823009232634,0.0,0.495727928890083,29178.545894470284,-0.01336881416282704,-9751.773452796333
136,13.499999999999968,-72.39664668988384,0.0,1861.3089324598882,0.0,0.03590141503870894,0.0,0.4957503239462848,29179.864067478324,-0.012199796665233008,-8899.489445416722
137,13.599999999999968,-72.25466266042068,0.0,1860.2394497952387,0.0,0.0343649786929405,0.0,0.495770048707881,29181.025066945876,-0.010991804441211542,-8018.6415525751645
138,13.699999999999967,-72.11616987556265,0.0,1859.1690706671043,0.0,0.0326861505160454,0.0,0.49578717887694573,29182.033348697027,-0.009753143902793958,-7115.301458626343
139,13.799999999999967,-71.98101911716752,0.0,1858.0978041925405,0.0,0.030879024074309088,0.0,0.4958018433253597,29182.89649813067,-0.008492068184749433,-6195.504206611832
140,13.899999999999967,-71.84904728709691,0.0,1857.0256592043813,0.0,0.028958052809234757,0.0,0.4958142181267227,29183.6248789389,-0.007216730310009573,-5265.213052117848
141,13.999999999999966,-71.72007877756684,0.0,1855.952644164394,0.0,0.026937953476854636,0.0,0.4958245198430212,29184.23123796023,-0.0059351380111527935,-4330.285580554861
142,14.099999999999966,-71.5939268775128,0.0,1854.8787670893903,0.0,0.02483361073564063,0.0,0.49583299826402144,29184.7302778203,-0.004655110425241497,-3396.4412874787236
143,14.199999999999966,-71.47039520541357,0.0,1853.804035491256,0.0,0.022659983425137746,0.0,0.4958399287992305,29185.138209122706,-0.0033842368771779432,-2469.230811440444
144,14.299999999999965,-71.34927915911089,0.0,1852.7284563314843,0.0,0.020432013054035202,0.0,0.4958456047192279,29185.472293773753,-0.002129837961589441,-1554.0069955706713
145,14.399999999999965,-71.23036737331846,0.0,1851.652035990421,0.0,0.01816453498994961,0.0,0.4958503294356529,29185.75039058253,-0.0008989291246415183,-655.8979379296653
146,14.499999999999964,-71.11344317573014,0.0,1850.574780251083,0.0,0.015872192813934892,0.0,0.4958544089974841,29185.990513591914,0.00030181306511617087,220.21782804065148
147,14.599999999999964,-70.99828603291196,0.0,1849.496694297075,0.0,0.013569356270913296,0.0,0.4958581449660596,29186.21041270227,0.0014660817837713037,1069.73390237079
148,14.699999999999964,-70.88467297748878,0.0,1848.4177827238286,0.0,0.011270043213140351,0.0,0.49586182781305504,29186.42718507642,0.0025879678033904137,1888.3362383930944
149,14.799999999999963,-70.77238000851166,0.0,1847.3380495621254,0.0,0.008987845897805338,0.0,0.49586573096502146,29186.656924601164,0.0036619841968973735,2672.02093842061
150,14.899999999999963,-70.66118345730953,0.0,1846.257498312636,0.0,0.006735861962284616,0.0,0.49587010559575384,29186.91441536607,0.004683087791207915,3417.109573726542
151,14.999999999999963,-70.55086131158372,0.0,1845.1761319900245,0.0,0.004526630361778623,0.0,0.49587517624424937,29187.212873736516,0.005646697290955263,4120.262000645453
152,15.099999999999962,-70.44119449099101,0.0,1844.0939531750328,0.0,0.002372072514452255,0.0,0.4958811373120948,29187.5637421899,0.0065487080242252,4778.486667287885
153,15.199999999999962,-70.33196806797422,0.0,1843.01096407286,0.0,0.00028343885913621443,0.0,0.4958881504703056,29187.97653668219,0.007385503291511432,5389.148426851898
154,15.299999999999962,-70.22297242813339,0.0,1841.9271665761103,0.0,-0.0017287390095032202,0.0,0.49589634298249763,29188.45874794981,0.008153962328894574,5949.973893467279
155,15.399999999999961,-70.11400436498141,0.0,1840.8425623305748,0.0,-0.0036546905033130244,0.0,0.4959058069293761,29189.015795863077,0.008851464925523893,6459.054394623556
156,15.499999999999961,-70.004868104489,0.0,1839.7571528021479,0.0,-0.005485442414827352,0.0,0.4959165992992435,29189.65103475347,0.009475892763200442,6914.846590319356
157,15.59999999999996,-69.89537625539208,0.0,1838.6709393432566,0.0,-0.007212849456027704,0.0,0.49592874289099864,29190.36580656418,0.010025627571651907,7316.170843017928
158,15.69999999999996,-69.7853506818056,0.0,1837.5839232572866,0.0,-0.008829618951782945,0.0,0.4959422279602119,29191.159537738073,0.010499546216499692,7662.207434289331
159,15.79999999999996,-69.67462329525739,0.0,1836.4961058596252,0.0,-0.010329329714049899,0.0,0.4959570145255232,29192.029874972297,0.010897012857597525,7952.490733721352
160,15.89999999999996,-69.56303676382115,0.0,1835.407488534104,0.0,-0.011706445157368224,0.0,0.49597303524201775,29192.972854345164,0.011217868333144733,8186.9014334164685
161,15.99999999999996,-69.45044513658625,0.0,1834.3180727838037,0.0,-0.012956320748947007,0.0,0.4959901987404558,29193.983097863227,0.011462416939632906,8365.656967334626
162,16.09999999999996,-69.3367143822506,0.0,1833.2278602753772,0.0,-0.014075205917591127,0.0,0.49600839332624536,29195.0540311828,0.011631410789303518,8489.30023912253
163,16.19999999999996,-69.22172284115972,0.0,1832.1368528762505,0.0,-0.015060240574757893,0.0,0.49602749092986104,29196.17811613162,0.011726031935448099,8558.686785100901
164,16.29999999999996,-69.10536159063817,0.0,1831.0450526842642,0.0,-0.0159094464280987,0.0,0.49604735120086013,29197.347091682626,0.01174787246180489,8574.970501030912
165,16.399999999999963,-68.98753472396672,0.0,1829.9524620495238,0.0,-0.016621713292877892,0.0,0.4960678256405945,29198.55221720539,0.011698912735738483,8539.588062371651
